,col2,NOME_DO_MUNICIPIO,POP_TOTAL,DOM_PART_PERM,DENSIDADE_POPULACAO_1000HAB_KM2,TX_IMOVEIS_VAGOS,PCT_DOM_CASA,PCT_DOM_APART,PCT_DOM_PROPR_QUITADO,PCT_DOM_PROPR_NAO_QUITADO,PCT_DOM_ALUGADO,NOME_DA_UF,municipio_UF,cleaned,code,string,value
3249,4605,Nossa Senhora dos Remédios,8723,2422,0.0242252091864725,9.657743137919349,100.0,0.0,93.02229562345173,1.0322047894302229,1.1147811725846408,PI,Nossa Senhora dos Remédios PI,nossa senhora dos remedios pi,2206803,nossa senhora dos remedios pi,1.0
3250,4807,Nova Aliança,7068,2569,0.0324356694506258,11.184417216462457,99.96107434799532,0.0,44.06383806928766,21.058777734527048,19.618528610354225,SP,Nova Aliança SP,nova alianca sp,3532801,nova alianca sp,1.0
3251,4326,Nova Aliança do Ivaí,1551,531,0.0117868320643173,12.942989214175654,100.0,0.0,47.834274952919024,27.30696798493409,9.227871939736346,PR,Nova Aliança do Ivaí PR,nova alianca do ivai pr,4116505,nova alianca do ivai pr,1.0
3252,3122,Nova Alvorada,3663,1274,0.0244904521572027,8.128941836019619,91.2087912087912,8.320251177394034,83.90894819466249,2.511773940345369,6.9073783359497645,RS,Nova Alvorada RS,nova alvorada rs,4312757,nova alvorada rs,1.0
3253,1536,Nova Alvorada do Sul,22430,7910,0.0055656069377452,8.272958684158997,99.39317319848293,0.2275600505689001,43.99494310998736,12.351453855878637,22.2629582806574,MS,Nova Alvorada do Sul MS,nova alvorada do sul ms,5006002,nova alvorada do sul ms,1.0
3254,5318,Nova América,2357,890,0.0110769650465498,12.148685403445151,100.0,0.0,78.76404494382022,0.449438202247191,10.449438202247189,GO,Nova América GO,nova america go,5214705,nova america go,1.0
3255,5518,Nova América da Colina,3434,1161,0.0264594891236667,21.09115103127079,100.0,0.0,50.99052540913006,19.20757967269596,9.30232558139535,PR,Nova América da Colina PR,nova america da colina pr,4116604,nova america da colina pr,1.0
3256,589,Nova Andradina,55224,20064,0.0115325284023757,10.356310356310356,97.98145933014352,1.9238437001594897,52.34250398724083,9.170653907496012,23.19577352472089,MS,Nova Andradina MS,nova andradina ms,5006200,nova andradina ms,1.0
3257,3123,Nova Araçá,4826,1775,0.0648096077436764,6.085192697768762,91.54929577464787,8.394366197183098,64.84507042253522,13.070422535211268,17.52112676056338,RS,Nova Araçá RS,nova araca rs,4312807,nova araca rs,1.0
3258,4384,Nova Aurora,2222,871,0.0073183690800421,12.930310663308145,99.88518943742828,0.0,76.92307692307692,0.6888633754305397,11.021814006888638,GO,Nova Aurora GO,nova aurora go,5214804,nova aurora go,1.0
3259,3904,Nova Aurora,10299,3709,0.0216801767817655,7.236032488309132,96.360204906983,3.50498786734969,65.51631167430574,8.27716365597196,14.667026152601778,PR,Nova Aurora PR,nova aurora pr,4116703,nova aurora pr,1.0
3260,1761,Nova Bandeirantes,15685,5135,0.0016261235280197,12.2,98.1110029211295,1.8889970788704968,77.33203505355402,0.6815968841285297,10.068159688412852,MT,Nova Bandeirantes MT,nova bandeirantes mt,5106158,nova bandeirantes mt,1.0
3261,3124,Nova Bassano,10005,3414,0.0472144097566895,6.32514375326712,73.37434094903341,26.18629173989456,74.80960749853543,3.778558875219684,14.8506151142355,RS,Nova Bassano RS,nova bassano rs,4312906,nova bassano rs,1.0
3262,2278,Nova Belém,3128,1130,0.0212451742279518,25.229077580940743,99.11504424778762,0.6194690265486725,54.69026548672566,0.6194690265486725,7.876106194690266,MG,Nova Belém MG,nova belem mg,3144672,nova belem mg,1.0
3263,4313,Nova Boa Vista,1753,678,0.018573702007085,9.256844850065187,100.0,0.0,69.91150442477876,13.86430678466077,6.784660766961652,RS,Nova Boa Vista RS,nova boa vista rs,4312955,nova boa vista rs,1.0
3264,4309,Nova Brasilândia,3805,1371,0.0011552241387824,13.758782201405154,99.927060539752,0.0,79.79576951130562,2.698760029175784,7.950401167031363,MT,Nova Brasilândia MT,nova brasilandia mt,5106208,nova brasilandia mt,1.0
3265,2743,Nova Brasilândia D'Oeste,20489,7494,0.0119838614088823,9.52659948441528,99.87990392313851,0.1067520683213237,75.06004803843075,1.0408326661329064,8.219909260741927,RO,Nova Brasilândia D'Oeste RO,nova brasilandia d'oeste ro,1100148,nova brasilandia d'oeste ro,1.0
3266,2910,Nova Bréscia,3337,1248,0.0324139104358218,10.782967032967033,93.18910256410255,6.57051282051282,85.97756410256409,2.96474358974359,5.849358974358975,RS,Nova Bréscia RS,nova brescia rs,4313003,nova brescia rs,1.0
3267,885,Nova Campina,9860,2989,0.0255285323449025,11.998886414253898,99.59852793576444,0.4014720642355303,72.43225158916026,7.627969220475075,8.297089327534291,SP,Nova Campina SP,nova campina sp,3532827,nova campina sp,1.0
3268,475,Nova Canaã,16472,5872,0.019225667285842,10.112199971594944,99.0974114441417,0.9025885558583104,82.05040871934605,0.2384196185286103,5.39850136239782,BA,Nova Canaã BA,nova canaa ba,2922706,nova canaa ba,1.0
3269,4349,Nova Canaã Paulista,1852,693,0.0148427390400161,17.225950782997767,100.0,0.0,62.48196248196248,5.627705627705628,9.812409812409811,SP,Nova Canaã Paulista SP,nova canaa paulista sp,3532843,nova canaa paulista sp,1.0
3270,4782,Nova Canaã do Norte,12831,4627,0.002141999119782,12.143342391304348,99.91355089690944,0.0,71.21244867084505,0.5835314458612492,11.02226064404582,MT,Nova Canaã do Norte MT,nova canaa do norte mt,5106216,nova canaa do norte mt,1.0
3271,1778,Nova Candelária,2688,1012,0.0274315099590974,7.207207207207206,92.98418972332016,7.015810276679842,79.74308300395256,7.608695652173914,8.893280632411066,RS,Nova Candelária RS,nova candelaria rs,4313011,nova candelaria rs,1.0
3272,2062,Nova Cantu,5061,1796,0.0090914339333754,10.440613026819925,98.83073496659244,1.1692650334075725,62.63919821826281,11.804008908685969,8.240534521158128,PR,Nova Cantu PR,nova cantu pr,4116802,nova cantu pr,1.0
3273,5193,Nova Castilho,1278,462,0.0069553242326707,19.720496894409933,100.0,0.0,56.4935064935065,6.493506493506493,10.606060606060606,SP,Nova Castilho SP,nova castilho sp,3532868,nova castilho sp,1.0
3274,4694,Nova Colinas,5427,1494,0.007271941493263,10.675605982465187,99.79919678714856,0.0,84.20348058902277,0.0,3.0120481927710845,MA,Nova Colinas MA,nova colinas ma,2107258,nova colinas ma,1.0
3275,911,Nova Crixás,12945,4693,0.0017670713075645,11.236581625540222,98.65757511186874,0.2343916471340294,51.63008736415939,4.8369912635840615,11.932665672277858,GO,Nova Crixás GO,nova crixas go,5214838,nova crixas go,1.0
3276,3704,Nova Cruz,37450,11619,0.1342980537138402,12.236593518383955,99.55245718220156,0.4045098545485841,76.40932954643259,2.4270591272915047,11.945950598158188,RN,Nova Cruz RN,nova cruz rn,2408300,nova cruz rn,1.0
3277,3352,Nova Era,17551,5968,0.0483503486927642,11.133172599631257,89.19235924932974,10.640080428954423,73.64276139410188,3.552278820375335,14.39343163538874,MG,Nova Era MG,nova era mg,3144706,nova era mg,1.0
3278,1677,Nova Erechim,5092,1880,0.0783343486236156,5.574572127139365,94.94680851063828,4.7340425531914905,57.71276595744681,19.148936170212764,16.75531914893617,SC,Nova Erechim SC,nova erechim sc,4211405,nova erechim sc,1.0
3279,3142,Nova Esperança,27984,9985,0.0695164361974889,6.836350271064964,94.66199298948423,4.777165748622934,54.812218327491244,12.789183775663496,21.832749123685527,PR,Nova Esperança PR,nova esperanca pr,4116901,nova esperanca pr,1.0
3280,4905,Nova Esperança do Piriá,21444,5646,0.0075991944518218,6.690887072358462,99.964576691463,0.0,80.44633368756642,4.0028338646829615,4.3039319872476085,PA,Nova Esperança do Piriá PA,nova esperanca do piria pa,1504950,nova esperanca do piria pa,1.0
3281,1086,Nova Esperança do Sudoeste,5030,1787,0.0240816951255529,8.90790135883241,98.65696698377168,1.3430330162283155,79.85450475657527,5.14829322887521,6.603245663122552,PR,Nova Esperança do Sudoeste PR,nova esperanca do sudoeste pr,4116950,nova esperanca do sudoeste pr,1.0
3282,1028,Nova Esperança do Sul,5410,2096,0.0282893566734288,5.8773784355179695,97.6145038167939,2.242366412213741,62.73854961832061,20.80152671755725,10.877862595419847,RS,Nova Esperança do Sul RS,nova esperanca do sul rs,4313037,nova esperanca do sul rs,1.0
3283,4067,Nova Europa,11355,3807,0.0706263906899223,7.87639405204461,100.0,0.0,42.00157604412925,25.37431048069346,23.40425531914893,SP,Nova Europa SP,nova europa sp,3532900,nova europa sp,1.0
3284,597,Nova Floresta,10626,3798,0.2233207030266873,12.494605092792405,99.8156924697209,0.1843075302790942,75.93470247498684,0.6055818852027383,14.244339125855712,PB,Nova Floresta PB,nova floresta pb,2510105,nova floresta pb,1.0
3285,3959,Nova Friburgo,191158,70354,0.2042740714082235,10.563692853972483,73.02214515166159,22.493390567700487,61.72925491087928,3.9756090627398586,25.265087983625666,RJ,Nova Friburgo RJ,nova friburgo rj,3303401,nova friburgo rj,1.0
3286,3897,Nova Fátima,8136,2887,0.0286384276479334,10.635696821515891,99.7921718046415,0.2078281953585036,53.619674402493935,13.716660893661238,16.383789400762037,PR,Nova Fátima PR,nova fatima pr,4117008,nova fatima pr,1.0
3287,389,Nova Fátima,7821,2953,0.0222645923148635,15.701028342111863,98.13748730104976,1.86251269895022,85.16762614290552,0.0,5.722993565865222,BA,Nova Fátima BA,nova fatima ba,2922730,nova fatima ba,1.0
3288,3598,Nova Glória,8112,3114,0.0195738349049383,13.722897937599154,99.5504174694926,0.4174694926140013,72.38278741168915,0.7064868336544637,14.418754014129734,GO,Nova Glória GO,nova gloria go,5214861,nova gloria go,1.0
3289,2090,Nova Granada,21689,7658,0.040662183216862,7.533456391324411,94.51553930530164,2.2068425176286235,53.83912248628885,9.963436928702013,25.724732306085137,SP,Nova Granada SP,nova granada sp,3533007,nova granada sp,1.0
3290,2000,Nova Guarita,4464,1528,0.0039905361289043,13.308189655172416,99.41099476439793,0.4581151832460733,78.7303664921466,0.3272251308900523,7.526178010471203,MT,Nova Guarita MT,nova guarita mt,5108808,nova guarita mt,1.0
3291,4453,Nova Guataporanga,2325,877,0.0679660920119457,12.4397299903568,100.0,0.0,65.10832383124287,10.4903078677309,12.998859749144811,SP,Nova Guataporanga SP,nova guataporanga sp,3533106,nova guataporanga sp,1.0
3292,1047,Nova Hartz,21875,8001,0.3492507314507748,5.922803904170364,95.41307336582928,4.274465691788526,71.41607299087616,2.8496437945256843,20.984876890388698,RS,Nova Hartz RS,nova hartz rs,4313060,nova hartz rs,1.0
3293,5297,Nova Ibiá,6554,2382,0.0365308979753616,21.35102533172497,99.62216624685136,0.0,61.20906801007557,0.0839630562552477,4.953820319059614,BA,Nova Ibiá BA,nova ibia ba,2922755,nova ibia ba,1.0
3294,1149,Nova Iguaçu,823302,278856,1.5755666715215972,8.010727498909478,87.85251169062168,8.448805118053762,80.97440973118742,1.948676019164013,11.435651375620392,RJ,Nova Iguaçu RJ,nova iguacu rj,3303500,nova iguacu rj,1.0
3295,4949,Nova Iguaçu de Goiás,2934,1063,0.0046516179237961,10.688836104513063,98.11853245531512,0.0,73.09501411100659,0.7525870178739416,11.006585136406397,GO,Nova Iguaçu de Goiás GO,nova iguacu de goias go,5214879,nova iguacu de goias go,1.0
3296,81,Nova Independência,4053,1360,0.0152079570378643,19.135135135135137,99.41176470588232,0.5882352941176471,49.04411764705882,14.117647058823527,21.838235294117645,SP,Nova Independência SP,nova independencia sp,3533205,nova independencia sp,1.0
3297,5071,Nova Iorque,4682,1388,0.0047722831259402,11.229314420803783,100.0,0.0,88.97694524495677,0.0720461095100864,3.746397694524496,MA,Nova Iorque MA,nova iorque ma,2107308,nova iorque ma,1.0
3298,327,Nova Ipixuna,16854,4961,0.0107279033514655,12.759833706427884,99.85889941544043,0.1209433581939125,78.18988107236446,0.4233017536786937,6.994557548881273,PA,Nova Ipixuna PA,nova ipixuna pa,1504976,nova ipixuna pa,1.0
3299,1679,Nova Itaberaba,4329,1574,0.0314183164726564,7.110609480812641,97.20457433290976,2.16010165184244,72.9987293519695,12.515883100381195,5.972045743329097,SC,Nova Itaberaba SC,nova itaberaba sc,4211454,nova itaberaba sc,1.0
3300,4144,Nova Itarana,8279,2791,0.017531982039,21.765712888236727,100.0,0.0,78.4664994625582,1.5406664278036546,3.9412396990326046,BA,Nova Itarana BA,nova itarana ba,2922805,nova itarana ba,1.0
3301,2853,Nova Lacerda,6751,2274,0.0014205312033236,11.027837259100645,99.16446789797712,0.6596306068601583,66.66666666666667,1.1873350923482848,10.554089709762533,MT,Nova Lacerda MT,nova lacerda mt,5106182,nova lacerda mt,1.0
3302,2960,Nova Laranjeiras,11507,3631,0.0100249310198583,10.084427767354596,97.08069402368494,2.451115395207932,79.64748003304875,3.4701184246763974,5.370421371522997,PR,Nova Laranjeiras PR,nova laranjeiras pr,4117057,nova laranjeiras pr,1.0
3303,2250,Nova Lima,96157,32129,0.2234077472863569,7.957671957671957,85.92548787699587,8.970089327398924,66.21121105543278,2.6767095147685893,17.560459398051606,MG,Nova Lima MG,nova lima mg,3144805,nova lima mg,1.0
3304,827,Nova Londrina,13200,4642,0.0488788719787247,5.312375646637485,95.97156398104264,1.4648858250753984,55.66566135286514,17.987936234381735,16.996984058595437,PR,Nova Londrina PR,nova londrina pr,4117107,nova londrina pr,1.0
3305,5196,Nova Luzitânia,4160,1462,0.0560175193876213,6.599286563614744,100.0,0.0,49.042407660738704,18.05745554035568,23.187414500684,SP,Nova Luzitânia SP,nova luzitania sp,3533304,nova luzitania sp,1.0
3306,2711,Nova Mamoré,31392,10831,0.0031042941429233,11.874544128373454,98.25500877111992,1.3849136737143384,77.26895023543533,0.2308189456190564,11.12547317883852,RO,Nova Mamoré RO,nova mamore ro,1100338,nova mamore ro,1.0
3307,5565,Nova Marilândia,3304,1165,0.0016970440489408,20.071899340922705,100.0,0.0,62.74678111587984,0.944206008583691,12.61802575107296,MT,Nova Marilândia MT,nova marilandia mt,5108857,nova marilandia mt,1.0
3308,3083,Nova Maringá,8850,2831,0.0007628299983728,10.87016195443316,99.5054750971388,0.4238784881667255,57.43553514659131,0.3885552808194984,15.083009537265983,MT,Nova Maringá MT,nova maringa mt,5108907,nova maringa mt,1.0
3309,1760,Nova Monte Verde,9277,3207,0.0017603458259014,15.331753554502368,98.3785469285937,1.4343623323978796,66.72903024633614,0.8730901153726224,13.25226067976302,MT,Nova Monte Verde MT,nova monte verde mt,5108956,nova monte verde mt,1.0
3310,3833,Nova Mutum,46813,15954,0.0048771561910229,9.447799827437446,90.8048138397894,9.03221762567381,33.515105929547445,9.276670427479,40.20935188667419,MT,Nova Mutum MT,nova mutum mt,5106224,nova mutum mt,1.0
3311,1242,Nova Módica,3573,1261,0.0094735978014677,14.801223241590211,98.88977002379065,1.1102299762093577,69.62727993655828,0.6344171292624899,8.485329103885805,MG,Nova Módica MG,nova modica mg,3144904,nova modica mg,1.0
3312,1768,Nova Nazaré,3932,1072,0.0009701635178066,16.97981906750174,85.7276119402985,0.5597014925373134,72.76119402985073,1.0261194029850746,9.514925373134329,MT,Nova Nazaré MT,nova nazare mt,5106174,nova nazare mt,1.0
3313,103,Nova Odessa,60956,21284,0.8181681197142637,5.769391333388995,94.97274948317984,4.890997932719412,58.13286976132306,12.23454237925202,21.7346363465514,SP,Nova Odessa SP,nova odessa sp,3533403,nova odessa sp,1.0
3314,4556,Nova Olinda,5920,1964,0.0699666849138677,2.353410450737933,100.0,0.0,83.40122199592668,0.6619144602851323,4.938900203665988,PB,Nova Olinda PB,nova olinda pb,2510204,nova olinda pb,1.0
3315,2839,Nova Olinda,11917,4009,0.0075767399282442,7.2472472472472464,99.75056123721626,0.1496632576702419,76.95185831878273,0.2494387627837365,12.222499376403093,TO,Nova Olinda TO,nova olinda to,1714880,nova olinda to,1.0
3316,701,Nova Olinda,15684,5132,0.0549124381470414,14.846606262915277,99.68823070927512,0.3117692907248636,69.68043647700702,1.558846453624318,17.45908028059236,CE,Nova Olinda CE,nova olinda ce,2309201,nova olinda ce,1.0
3317,4272,Nova Olinda do Maranhão,21080,5620,0.0085567852111751,4.847908745247148,99.3950177935943,0.0,87.45551601423487,0.1779359430604982,5.373665480427047,MA,Nova Olinda do Maranhão MA,nova olinda do maranhao ma,2107357,nova olinda do maranhao ma,1.0
3318,2584,Nova Olinda do Norte,38026,7268,0.0067501367547112,4.524549409571161,96.57402311502476,0.976884975233902,92.84534947716016,0.5228398458998349,1.6785910842047331,AM,Nova Olinda do Norte AM,nova olinda do norte am,1303106,nova olinda do norte am,1.0
3319,4414,Nova Olímpia,5826,2134,0.0426288295068627,9.41908713692946,100.0,0.0,60.63730084348641,14.245548266166823,15.370196813495786,PR,Nova Olímpia PR,nova olimpia pr,4117206,nova olimpia pr,1.0
3320,3090,Nova Olímpia,20563,6863,0.0132202492946144,13.464837049742712,95.80358443829228,1.5590849482733498,66.3412501821361,2.66647238816844,19.87469036864345,MT,Nova Olímpia MT,nova olimpia mt,5106232,nova olimpia mt,1.0
3321,1808,Nova Palma,6515,2218,0.0207553786082274,7.707667731629393,98.1064021641118,1.8034265103697025,79.39585211902613,8.61136158701533,7.258791704238051,RS,Nova Palma RS,nova palma rs,4313102,nova palma rs,1.0
3322,4566,Nova Palmeira,4959,1786,0.0159101094664297,5.7057057057057055,99.94400895856664,0.0,84.99440089585666,0.4479283314669653,4.367301231802912,PB,Nova Palmeira PB,nova palmeira pb,2510303,nova palmeira pb,1.0
3323,36,Nova Petrópolis,21536,8533,0.0738379456136689,6.900964756841898,83.14777921012539,16.72330950427751,65.67444040782843,9.457400679714052,20.075002929801947,RS,Nova Petrópolis RS,nova petropolis rs,4313201,nova petropolis rs,1.0
3324,3336,Nova Ponte,15800,5584,0.0141784070120909,7.5184702303346365,99.53438395415472,0.3223495702005731,49.946275071633245,11.640401146131804,23.262893982808023,MG,Nova Ponte MG,nova ponte mg,3145000,nova ponte mg,1.0
3325,168,Nova Porteirinha,7497,2352,0.0617715809605851,10.964756140975435,97.1938775510204,2.8061224489795915,67.00680272108843,3.7840136054421767,8.58843537414966,MG,Nova Porteirinha MG,nova porteirinha mg,3145059,nova porteirinha mg,1.0
3326,3114,Nova Prata,27648,10509,0.1067060002726837,7.55062921910159,75.70653725378246,24.207821866971173,65.02997430773623,8.754400989627937,21.581501570082786,RS,Nova Prata RS,nova prata rs,4313300,nova prata rs,1.0
3327,1094,Nova Prata do Iguaçu,10544,3614,0.0298474761049362,6.8823955566288335,96.3475373547316,3.5694521306032096,71.3890426120642,8.66076369673492,10.736026563364693,PR,Nova Prata do Iguaçu PR,nova prata do iguacu pr,4117255,nova prata do iguacu pr,1.0
3328,15,Nova Pádua,2558,900,0.0247449451777142,5.004906771344455,95.22222222222224,4.444444444444445,84.66666666666667,1.3333333333333333,5.333333333333333,RS,Nova Pádua RS,nova padua rs,4313086,nova padua rs,1.0
3329,4047,Nova Ramada,2218,874,0.0086932938448756,7.411273486430064,100.0,0.0,82.72311212814645,1.9450800915331807,3.432494279176201,RS,Nova Ramada RS,nova ramada rs,4313334,nova ramada rs,1.0
3330,5274,Nova Redenção,9123,2870,0.0210885764593697,12.307692307692308,99.37282229965156,0.0,81.18466898954702,2.334494773519164,5.609756097560975,BA,Nova Redenção BA,nova redencao ba,2922854,nova redencao ba,1.0
3331,290,Nova Resende,16832,6170,0.0430241036454624,12.282764928786095,99.82171799027552,0.0972447325769854,77.52025931928686,1.361426256077796,9.367909238249595,MG,Nova Resende MG,nova resende mg,3145109,nova resende mg,1.0
3332,5150,Nova Roma,3236,1150,0.0015093917399899,18.42849067269644,100.0,0.0,83.1304347826087,1.1304347826086956,3.9130434782608696,GO,Nova Roma GO,nova roma go,5214903,nova roma go,1.0
3333,21,Nova Roma do Sul,3717,1306,0.0249042994505186,6.017004578155658,95.17611026033693,4.823889739663094,80.55130168453294,5.283307810107198,9.418070444104137,RS,Nova Roma do Sul RS,nova roma do sul rs,4313359,nova roma do sul rs,1.0
3334,4290,Nova Rosalândia,4304,1574,0.0083026041331987,5.305901461829993,100.0,0.0,83.98983481575604,0.0635324015247776,10.292249047013977,TO,Nova Rosalândia TO,nova rosalandia to,1715002,nova rosalandia to,1.0
3335,2702,Nova Russas,32408,12302,0.0434405504570155,12.854353242205914,94.23670947813363,5.202406112827184,68.59047309380588,2.162250040643797,14.152170378800196,CE,Nova Russas CE,nova russas ce,2309300,nova russas ce,1.0
3336,5186,Nova Santa Bárbara,4277,1593,0.0594598608959006,17.869586859133893,99.81167608286256,0.0,52.10295040803516,19.33458882611425,14.940364092906464,PR,Nova Santa Bárbara PR,nova santa barbara pr,4117214,nova santa barbara pr,1.0
3337,4026,Nova Santa Helena,3737,1348,0.0015772782693336,19.444444444444443,99.55489614243324,0.4451038575667656,70.25222551928782,0.370919881305638,7.566765578635015,MT,Nova Santa Helena MT,nova santa helena mt,5106190,nova santa helena mt,1.0
3338,5436,Nova Santa Rita,4383,1333,0.0047976600606722,22.671840354767184,100.0,0.0,85.1462865716429,5.851462865716429,3.675918979744936,PI,Nova Santa Rita PI,nova santa rita pi,2207959,nova santa rita pi,1.0
3339,1043,Nova Santa Rita,29905,10865,0.1371015964228169,9.529731830547998,97.70823745973308,1.6935112747353889,72.3423838011965,5.2554072710538415,9.351127473538886,RS,Nova Santa Rita RS,nova santa rita rs,4313375,nova santa rita rs,1.0
3340,3153,Nova Santa Rosa,8266,3092,0.0402999791401048,6.7695961995249405,94.01681759379042,5.433376455368693,64.16558861578265,8.117723156532989,17.626131953428203,PR,Nova Santa Rosa PR,nova santa rosa pr,4117222,nova santa rosa pr,1.0
3341,3403,Nova Serrana,105520,35983,0.3726011843413956,7.229418114022176,72.49812411416502,27.42406136230998,51.88283356029236,9.032042909151544,34.33287941527944,MG,Nova Serrana MG,nova serrana mg,3145208,nova serrana mg,1.0
3342,5267,Nova Soure,26998,9242,0.0282947621250623,10.255985419600696,99.79441679290196,0.0,82.6336290846137,1.3417009305345164,5.236961696602467,BA,Nova Soure BA,nova soure ba,2922904,nova soure ba,1.0
3343,2954,Nova Tebas,5448,1959,0.009962017762944,14.297624010004167,99.18325676365492,0.3062787136294027,69.21898928024503,8.626850433894845,7.1465033180193975,PR,Nova Tebas PR,nova tebas pr,4117271,nova tebas pr,1.0
3344,271,Nova Timboteua,15506,4689,0.0315131847447855,9.137055837563452,99.40285775218597,0.1492855619535082,85.4553209639582,2.0473448496481126,3.113670292173172,PA,Nova Timboteua PA,nova timboteua pa,1505007,nova timboteua pa,1.0
3345,4017,Nova Trento,14782,5500,0.0366294854839395,7.388775349787769,89.61818181818182,10.21818181818182,80.4,2.672727272727273,14.472727272727273,SC,Nova Trento SC,nova trento sc,4211504,nova trento sc,1.0
3346,5497,Nova Ubiratã,12298,4169,0.0009641616266502,14.941716707877074,99.06452386663469,0.0,60.566082993523615,0.7195970256656272,13.336531542336292,MT,Nova Ubiratã MT,nova ubirata mt,5106240,nova ubirata mt,1.0
3347,4248,Nova União,6895,2402,0.0085085169199287,12.981455064194009,99.91673605328894,0.0,69.60865945045794,0.1248959200666111,7.202331390507911,RO,Nova União RO,nova uniao ro,1101435,nova uniao ro,1.0
3348,3363,Nova União,5732,1656,0.0332016050385708,11.3135593220339,98.55072463768116,1.328502415458937,70.16908212560385,1.0265700483091786,13.285024154589374,MG,Nova União MG,nova uniao mg,3136603,nova uniao mg,1.0
3349,5553,Nova Veneza,10018,3371,0.0809215172430683,6.44666155026861,100.0,0.0,60.69415603678434,3.0851379412637203,25.630376742806288,GO,Nova Veneza GO,nova veneza go,5215009,nova veneza go,1.0
3350,1986,Nova Veneza,15342,5537,0.0519283294038449,5.354796320630749,95.91836734693878,3.88296911685028,80.85605923785444,4.189994581903558,11.739208957919452,SC,Nova Veneza SC,nova veneza sc,4211603,nova veneza sc,1.0
3351,2153,Nova Venécia,50434,18367,0.0348627875758291,11.59048186694787,91.27239070071325,8.66771927914194,65.90080034845103,4.181412315565961,14.994283225349813,ES,Nova Venécia ES,nova venecia es,3203908,nova venecia es,1.0
3352,495,Nova Viçosa,43783,15122,0.0329914098283791,16.506959198716558,95.64211083190052,4.245470175902659,70.01058061103029,2.1095093241634704,13.887051977251687,BA,Nova Viçosa BA,nova vicosa ba,2923001,nova vicosa ba,1.0
3353,1770,Nova Xavantina,20944,7737,0.0037440633644425,13.550717563213905,98.47486105725731,1.3054155357373658,73.20666925164792,1.7060876308646762,14.450045237172034,MT,Nova Xavantina MT,nova xavantina mt,5106257,nova xavantina mt,1.0
3354,5118,Novais,5945,1899,0.0503399402395051,7.807535179300953,100.0,0.0,50.34228541337546,3.844128488678252,31.1216429699842,SP,Novais SP,novais sp,3533254,novais sp,1.0
3355,5493,Novo Acordo,4397,1469,0.001637271577333,9.752240379546652,100.0,0.0,77.60381211708645,1.2933968686181077,8.509189925119129,TO,Novo Acordo TO,novo acordo to,1715101,novo acordo to,1.0
3356,2516,Novo Airão,19928,4594,0.0005252483911909,5.982905982905983,96.53896386591204,3.4392686112320416,88.63735306922071,0.0,5.68132346538964,AM,Novo Airão AM,novo airao am,1303205,novo airao am,1.0
3357,4297,Novo Alegre,2332,838,0.0116095520845627,12.76595744680851,100.0,0.0,84.1288782816229,1.6706443914081146,6.921241050119332,TO,Novo Alegre TO,novo alegre to,1715150,novo alegre to,1.0
3358,2593,Novo Aripuanã,26046,5588,0.0006296720639692,5.985696517412936,99.4452397995705,0.3400143163922691,91.49964209019328,0.3579098067287044,1.7000715819613457,AM,Novo Aripuanã AM,novo aripuana am,1303304,novo aripuana am,1.0
3359,781,Novo Barreiro,4175,1560,0.0337308238246747,9.142532651902329,97.8205128205128,2.17948717948718,80.57692307692308,8.717948717948717,5.961538461538462,RS,Novo Barreiro RS,novo barreiro rs,4313490,novo barreiro rs,1.0
3360,528,Novo Brasil,2843,1184,0.0043590621999139,11.513583441138422,99.4087837837838,0.5912162162162162,67.48310810810811,3.125,11.570945945945946,GO,Novo Brasil GO,novo brasil go,5215207,novo brasil go,1.0
3361,3129,Novo Cabrais,4222,1666,0.0219307085187556,11.838161838161838,99.15966386554622,0.78031212484994,80.25210084033614,3.0012004801920766,3.241296518607443,RS,Novo Cabrais RS,novo cabrais rs,4313391,novo cabrais rs,1.0
3362,180,Novo Cruzeiro,31335,9313,0.0183397777240361,17.668565598163422,99.5704928594438,0.3436057124449694,83.12036937614086,0.4939332116396434,6.474820143884892,MG,Novo Cruzeiro MG,novo cruzeiro mg,3145307,novo cruzeiro mg,1.0
3363,2556,Novo Gama,117703,36239,0.6015525177068969,5.650737950252864,94.88120533127292,4.909075857501587,51.02789812080907,17.826098954165406,19.865338447528902,GO,Novo Gama GO,novo gama go,5215231,novo gama go,1.0
3364,1036,Novo Hamburgo,247032,93193,1.1024032177862202,7.415149187707205,74.41116822078912,24.13378687240458,68.1231422960952,8.96633867350552,15.368107046666596,RS,Novo Hamburgo RS,novo hamburgo rs,4313409,novo hamburgo rs,1.0
3365,2459,Novo Horizonte,12522,4278,0.0204771721410548,20.716157205240176,98.62085086489012,1.3557737260402056,90.135577372604,0.0467508181393174,5.423094904160823,BA,Novo Horizonte BA,novo horizonte ba,2923035,novo horizonte ba,1.0
3366,75,Novo Horizonte,41414,15056,0.0443324122075878,8.31388723069409,99.11663124335811,0.6841126461211477,54.75557917109458,11.410733262486715,22.80154091392136,SP,Novo Horizonte SP,novo horizonte sp,3533502,novo horizonte sp,1.0
3367,4659,Novo Horizonte,2404,858,0.0158025361361405,8.6687306501548,100.0,0.0,78.32167832167832,6.993006993006993,4.545454545454546,SC,Novo Horizonte SC,novo horizonte sc,4211652,novo horizonte sc,1.0
